collected_date,reported_date,school_board,school_id,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2021-09-16,2021-09-17,Greater Essex County District School Board,917249,Hon W C Kennedy Collegiate Institute,Windsor,1,0,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,551941,Lakeshore Discovery School,Lakeshore,1,0,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,922188,Leamington District Secondary School,Leamington,1,0,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,574155,Queen Victoria Public School,Windsor,1,0,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,491217,Roseland Public School,Windsor,1,0,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,491764,Roseville Public School,Windsor,0,1,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,939765,Sandwich Secondary School,Lasalle,1,0,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,498513,Sandwich West Public School,Lasalle,1,0,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,147362,West Gate Public School,Windsor,0,1,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,918806,Westview Freedom Academy Secondary School,Windsor,1,0,0,1
2021-09-16,2021-09-17,Greater Essex County District School Board,950009,W. F. Herman Academy Secondary School,Windsor,1,0,0,1
2021-09-16,2021-09-17,Halton Catholic District School Board,772647,St. Anne Catholic Elementary School,Burlington,0,1,0,1
2021-09-16,2021-09-17,Halton Catholic District School Board,696392,St. Francis of Xavier Catholic Secondary School,Milton,3,0,0,3
2021-09-16,2021-09-17,Halton Catholic District School Board,798010,St. Ignatius of Loyola Catholic Secondary School,Oakville,0,1,0,1
2021-09-16,2021-09-17,Halton Catholic District School Board,848484,St. Raphael Catholic Elementary School,Burlington,2,0,0,2
2021-09-16,2021-09-17,Halton Catholic District School Board,794978,St. Scholastica Catholic Elementary School,Milton,2,0,0,2
2021-09-16,2021-09-17,Halton District School Board,890332,Acton District High School,Halton Hills,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,344051,Alton Village Public School,Burlington,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,058360,Bruce T Lindley,Burlington,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,070777,Burlington Central Elementary School,Burlington,2,0,0,2
2021-09-16,2021-09-17,Halton District School Board,967740,Craig Kielburger Secondary School,Milton,1,1,0,2
2021-09-16,2021-09-17,Halton District School Board,164267,Eastview Public School,Oakville,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,912433,Georgetown District High School,Halton Hills,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,111600,Hawthorne Village Public School,Milton,2,0,0,2
2021-09-16,2021-09-17,Halton District School Board,253340,Heritage Glen Public School,Oakville,2,0,0,2
2021-09-16,2021-09-17,Halton District School Board,291536,Kilbride Public School,Burlington,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,445193,Pineland Public School,Burlington,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,310777,P. L. Robertson Public School,Milton,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,487570,Robert Little Public School,Halton Hills,1,0,0,1
2021-09-16,2021-09-17,Halton District School Board,515353,Sir Ernest Macmillan Public School,Burlington,0,1,0,1
2021-09-16,2021-09-17,Halton District School Board,369253,Viola Desmond Public School,Milton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,689386,Bishop Tonnos Catholic Secondary School,Hamilton,2,0,0,2
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,690279,Blessed Sacrament Catholic Elementary School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,735799,Our Lady of Hope Catholic Elementary School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,792217,St. Francis Xavier Catholic Elementary School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,825892,St. Gabriel Catholic Elementary School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,799530,St. James the Apostle Catholic Elementary School,Hamilton,0,2,0,2
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,800430,St. Jean de Brebeuf Catholic Secondary School,Hamilton,2,0,0,2
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,694134,St. John Henry Newman Catholic Secondary School,Hamilton,2,0,0,2
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,773786,St. Thérèse of Lisieux Catholic Elementary School,Hamilton,0,1,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth Catholic District School Board,855685,St. Thomas More Catholic Secondary School,Hamilton,5,0,0,5
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,213012,Cootes Paradise Public School,Hamilton,2,0,0,2
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,488921,Dr. J. Edgar Davey (New) Elementary Public School,Hamilton,0,1,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,913081,Glendale Secondary School,Hamilton,3,0,0,3
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,273201,Huntington Park Junior Public School,Hamilton,2,1,0,3
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,281026,Janet Lee Public School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,303755,Lake Avenue Public School,Hamilton,0,1,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,412309,Norwood Park Elementary School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,484199,Ridgemount Junior Public School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,483142,Shannen Koostachin Elementary School Elementary Public School,Hamilton,4,0,0,4
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,941328,Sherwood Secondary School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,516244,Sir Wilfrid Laurier Public School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,548022,Tapleytown Public School,Hamilton,0,1,0,1
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,550817,Templemead Elementary School,Hamilton,0,3,0,3
2021-09-16,2021-09-17,Hamilton-Wentworth District School Board,579610,W H Ballard Public School,Hamilton,1,0,0,1
2021-09-16,2021-09-17,Hastings & Prince Edward District School Board,244600,Harmony Public School,Belleville,1,0,0,1
2021-09-16,2021-09-17,Huron Perth Catholic District School Board,832545,St Michael Catholic Secondary School,Stratford,1,0,0,1
2021-09-16,2021-09-17,Huron-Superior Catholic District School Board,792017,St. Basil Catholic School,Sault Ste. Marie,2,0,0,2
2021-09-16,2021-09-17,Huron-Superior Catholic District School Board,776076,St Mary's College Separate School,Sault Ste. Marie,1,0,0,1
2021-09-16,2021-09-17,Huron-Superior Catholic District School Board,826901,St Mary's French Immersion Catholic School,Sault Ste. Marie,1,0,0,1
2021-09-16,2021-09-17,Kawartha Pine Ridge District School Board,449510,Kaawaate East City Public School Elementary Public School,Peterborough,0,1,0,1
2021-09-16,2021-09-17,Kawartha Pine Ridge District School Board,325040,Lydia Trull Public School,Clarington,1,0,0,1
2021-09-16,2021-09-17,Kawartha Pine Ridge District School Board,551333,M J Hobbs Senior Public School,Clarington,1,0,0,1
2021-09-16,2021-09-17,Kawartha Pine Ridge District School Board,403350,North Shore Public School,Otonabee-South Monaghan,1,0,0,1
2021-09-16,2021-09-17,Kawartha Pine Ridge District School Board,947563,Thomas A Stewart Secondary School,Peterborough,1,0,0,1
2021-09-16,2021-09-17,Kawartha Pine Ridge District School Board,587443,Waverley Public School,Clarington,2,0,0,2
2021-09-16,2021-09-17,Lakehead District School Board,952087,Westgate Collegiate and Vocational Institute,Thunder Bay,1,0,0,1
2021-09-16,2021-09-17,Lambton Kent District School Board,000078,A A Wright Public School,Chatham-Kent,1,0,0,1
2021-09-16,2021-09-17,Lambton Kent District School Board,919322,Chatham-Kent Secondary School,Chatham-Kent,1,0,0,1
2021-09-16,2021-09-17,Lambton Kent District School Board,118583,Colonel Cameron Public School,St. Clair,0,1,0,1
2021-09-16,2021-09-17,Lambton Kent District School Board,148660,Dresden Area Central School,Chatham-Kent,1,0,0,1
2021-09-16,2021-09-17,Lambton Kent District School Board,918938,John McGregor Secondary School,Chatham-Kent,2,0,0,2
2021-09-16,2021-09-17,Lambton Kent District School Board,356026,McNaughton Ave Public School,Chatham-Kent,2,0,0,2
2021-09-16,2021-09-17,Lambton Kent District School Board,462748,Queen Elizabeth II C Public School,Chatham-Kent,1,0,0,1
2021-09-16,2021-09-17,Lambton Kent District School Board,462870,Queen Elizabeth II P Public School,Petrolia,2,0,0,2
2021-09-16,2021-09-17,Lambton Kent District School Board,486922,Riverview Central School,St. Clair,1,0,0,1
2021-09-16,2021-09-17,Lambton Kent District School Board,548707,Tecumseh Public School,Chatham-Kent,2,0,0,2
2021-09-16,2021-09-17,Lambton Kent District School Board,948446,Tilbury District High School,Chatham-Kent,1,0,0,1
2021-09-16,2021-09-17,Lambton Kent District School Board,572853,Victor Lauriston Public School,Chatham-Kent,2,0,0,2
2021-09-16,2021-09-17,Limestone District School Board,281786,James R Henderson Public School,Kingston,2,0,0,2
2021-09-16,2021-09-17,Limestone District School Board,931089,Kingston Secondary School,Kingston,1,0,0,1
2021-09-16,2021-09-17,London District Catholic School Board,741884,Our Lady Immaculate School,Strathroy-Caradoc,2,0,0,2
2021-09-16,2021-09-17,Near North District School Board,420428,Parry Sound Public School School,Parry Sound,2,0,0,2
2021-09-16,2021-09-17,Niagara Catholic District School Board,743577,Our Lady of Fatima Catholic Elementary School,St. Catharines,1,0,0,1
2021-09-16,2021-09-17,Niagara Catholic District School Board,719390,St Charles Catholic Elementary School,Thorold,1,0,0,1
2021-09-16,2021-09-17,Niagara Catholic District School Board,786349,St Denis Catholic Elementary School,St. Catharines,0,1,0,1
2021-09-16,2021-09-17,Niagara Catholic District School Board,799211,St James Catholic Elementary School,St. Catharines,1,0,0,1
2021-09-16,2021-09-17,Niagara Catholic District School Board,715166,St John Bosco Catholic Elementary School,Port Colborne,1,0,0,1
2021-09-16,2021-09-17,Niagara Catholic District School Board,803766,St John Catholic Elementary School,Lincoln,2,0,0,2
2021-09-16,2021-09-17,Niagara Catholic District School Board,852910,St Theresa Catholic Elementary School,St. Catharines,1,0,0,1
2021-09-16,2021-09-17,Nipissing-Parry Sound Catholic District School Board,733172,Mother St Bride School,North Bay,1,0,0,1
2021-09-16,2021-09-17,Nipissing-Parry Sound Catholic District School Board,766585,St Alexander Separate School,North Bay,1,0,0,1
2021-09-16,2021-09-17,Nipissing-Parry Sound Catholic District School Board,763659,St Joseph-Scollard Hall Secondary School,North Bay,1,0,0,1
2021-09-16,2021-09-17,Northwest Catholic District School Board,742309,Our Lady of the Way,Morley,2,0,0,2
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,107778,Churchill Alternative School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,902586,Colonel By Secondary School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,177008,Elmdale Public School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,224197,Glen Cairn Public School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,916854,Hillcrest High School,Ottawa,0,1,0,1
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,037699,Le Phare Elementary School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,922960,Lisgar Collegiate Institute,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,332356,Manor Park Public School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,129690,Maple Ridge Elementary School,Ottawa,0,1,0,1
2021-09-16,2021-09-17,Ottawa-Carleton District School Board,938564,Ridgemont High School,Ottawa,0,1,0,1
2021-09-16,2021-09-17,Ottawa Catholic School Board,700193,Divine Infant Catholic Elementary School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa Catholic School Board,724734,Holy Trinity Catholic Intermediate School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa Catholic School Board,809020,Notre Dame High School,Ottawa,5,0,0,5
2021-09-16,2021-09-17,Ottawa Catholic School Board,749168,Our Lady of Victory Elementary School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa Catholic School Board,688738,St Elizabeth Ann Seton Elementary School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa Catholic School Board,848612,St. Francis Xavier (7-8) Catholic School,Ottawa,3,0,0,3
2021-09-16,2021-09-17,Ottawa Catholic School Board,843510,St. Francis Xavier (9-12) Catholic School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa Catholic School Board,729795,St Isidore Elementary School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa Catholic School Board,741680,St. Kateri Tekakwitha Elementary School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa Catholic School Board,733288,St. Mother Teresa High School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Ottawa Catholic School Board,816132,St Patrick's High School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa Catholic School Board,689203,St Paul High School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa Catholic School Board,842915,St Paul Intermediate School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa Catholic School Board,843296,St Peter High School,Ottawa,2,0,0,2
2021-09-16,2021-09-17,Ottawa Catholic School Board,847313,St Pius X High School,Ottawa,1,1,0,2
2021-09-16,2021-09-17,Ottawa Catholic School Board,689130,St. Rose of Lima Elementary School,Ottawa,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,071188,Burnhamthorpe Public School,Mississauga,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,071781,Burnt Elm Public School,Brampton,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,094757,Cheyne Middle School,Brampton,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,165620,Edenbrook Hill Public School,Brampton,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,236845,Hazel McCallion Senior Public School,Mississauga,3,0,0,3
2021-09-16,2021-09-17,Peel District School Board,917559,Humberview Secondary School,Caledon,2,0,0,2
2021-09-16,2021-09-17,Peel District School Board,005797,James Bolton Public School,Caledon,2,0,0,2
2021-09-16,2021-09-17,Peel District School Board,297682,Kingswood Drive Public School,Brampton,0,1,0,1
2021-09-16,2021-09-17,Peel District School Board,065223,Lougheed Middle School,Brampton,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,904203,Louise Arbour Secondary School,Brampton,0,2,0,2
2021-09-16,2021-09-17,Peel District School Board,486400,Riverside Public School,Mississauga,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,945978,Streetsville Secondary School,Mississauga,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,948187,T. L. Kennedy Secondary School,Mississauga,0,1,0,1
2021-09-16,2021-09-17,Peel District School Board,067723,Tribune Drive Public School,Brampton,0,1,0,1
2021-09-16,2021-09-17,Peel District School Board,578835,Vista Heights Public School,Mississauga,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,600091,Westervelts Corners Public School,Brampton,1,0,0,1
2021-09-16,2021-09-17,Peel District School Board,604780,Whitehorn Public School,Mississauga,1,0,0,1
2021-09-16,2021-09-17,Peterborough Victoria Northum Clarington Catholic District School Board,731358,Monsignor Leo Cleary Catholic Elementary School,Clarington,0,1,0,1
2021-09-16,2021-09-17,Rainbow District School Board,359529,Lasalle Elementary,Greater Sudbury,1,0,0,1
2021-09-16,2021-09-17,Rainbow District School Board,468070,R L Beattie Public School,Greater Sudbury,2,0,0,2
2021-09-16,2021-09-17,Rainy River District School Board,141518,Donald Young Public School,Emo,2,0,0,2
2021-09-16,2021-09-17,Simcoe County District School Board,003131,Admiral Collingwood Elementary School,Collingwood,1,0,0,1
2021-09-16,2021-09-17,Simcoe County District School Board,186666,Alliston Union Public School,New Tecumseth,2,0,0,2
2021-09-16,2021-09-17,Simcoe County District School Board,456756,Chris Hadfield Public School,Bradford West Gwillimbury,1,0,0,1
2021-09-16,2021-09-17,Simcoe County District School Board,902551,Collingwood Collegiate Institute,Collingwood,1,0,0,1
2021-09-16,2021-09-17,Simcoe County District School Board,160172,East Oro Public School,Oro-Medonte,1,0,0,1
2021-09-16,2021-09-17,Simcoe County District School Board,181323,Emma King Elementary School,Barrie,1,0,0,1
2021-09-16,2021-09-17,Simcoe County District School Board,384550,Fieldcrest Elementary School,Bradford West Gwillimbury,1,0,0,1
2021-09-16,2021-09-17,Simcoe County District School Board,225946,Hyde Park Public School,Barrie,1,0,0,1
2021-09-16,2021-09-17,Simcoe County District School Board,902636,Nottawasaga Pines Secondary School,Essa,2,0,0,2
2021-09-16,2021-09-17,Simcoe Muskoka Catholic District School Board,808007,Saint Gabriel the Archangel Catholic School,Barrie,3,0,0,3
2021-09-16,2021-09-17,Simcoe Muskoka Catholic District School Board,777935,St Bernadette Elementary School,Barrie,2,0,0,2
2021-09-16,2021-09-17,Simcoe Muskoka Catholic District School Board,790044,St Francis of Assisi Elementary School,Innisfil,2,0,0,2
2021-09-16,2021-09-17,Simcoe Muskoka Catholic District School Board,798436,St James Separate School,Adjala-Tosorontio,0,1,0,1
2021-09-16,2021-09-17,Simcoe Muskoka Catholic District School Board,824690,St. Marie of the Incarnation Separate School,Bradford West Gwillimbury,1,0,0,1
2021-09-16,2021-09-17,Simcoe Muskoka Catholic District School Board,836320,St Nicholas School,Barrie,2,0,0,2
2021-09-16,2021-09-17,Simcoe Muskoka Catholic District School Board,773050,St Thomas Aquinas Catholic Secondary School,New Tecumseth,2,0,0,2
2021-09-16,2021-09-17,St Clair Catholic District School Board,771295,St Anne Catholic School,Chatham-Kent,1,0,0,1
2021-09-16,2021-09-17,St Clair Catholic District School Board,773757,St Matthew Catholic School,Sarnia,1,0,0,1
2021-09-16,2021-09-17,St Clair Catholic District School Board,846015,St Philip Catholic School,Petrolia,2,0,0,2
2021-09-16,2021-09-17,Sudbury Catholic District School Board,783358,St Charles College,Greater Sudbury,1,0,0,1
2021-09-16,2021-09-17,Sudbury Catholic District School Board,830399,St. Charles College Elementary,Greater Sudbury,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,467572,Blenheim District Public School,Blandford-Blenheim,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,899305,Central Elgin Collegiate Institute,St. Thomas,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,902420,College Avenue Secondary School,Woodstock,0,1,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,257737,Hillcrest Public School,London,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,289710,Kensal Park Public School,London,2,0,0,2
2021-09-16,2021-09-17,Thames Valley District School Board,000469,Lambeth Public School,London,0,4,0,4
2021-09-16,2021-09-17,Thames Valley District School Board,351466,McGillivray Central School,North Middlesex,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,410748,Northdale Public School,Woodstock,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,944939,Parkside Collegiate Institute,St. Thomas,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,941743,Sir Frederick Banting Secondary School,London,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,586970,Stoney Creek Public School,London,1,0,0,1
2021-09-16,2021-09-17,Thames Valley District School Board,951439,West Elgin Secondary School,West Elgin,2,0,0,2
2021-09-16,2021-09-17,Thames Valley District School Board,073745,Westfield Public School,Tillsonburg,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,694045,Canadian Martyrs Catholic School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,731951,Father John Redmond Catholic Secondary School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,719528,Holy Rosary Catholic School,Toronto,0,1,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,723428,Jean Vanier Catholic Secondary School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,763772,Senator O'Connor College School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,775444,St Augustine Catholic School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,780880,St Brigid Catholic School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,784389,St Clare Catholic School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,789917,St Fidelis Catholic School,Toronto,2,2,0,4
2021-09-16,2021-09-17,Toronto Catholic District School Board,802468,St John the Evangelist Catholic School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,817287,St Lawrence Catholic School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto Catholic District School Board,859036,St Wilfrid Catholic School,Toronto,0,1,0,1
2021-09-16,2021-09-17,Toronto District School Board,287801,Alvin Curling Public School,Toronto,3,1,0,4
2021-09-16,2021-09-17,Toronto District School Board,050679,Blake Street Junior Public School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,054593,Bliss Carman Senior Public School,Toronto,3,0,0,3
2021-09-16,2021-09-17,Toronto District School Board,123315,Cornell Junior Public School,Toronto,2,0,0,2
2021-09-16,2021-09-17,Toronto District School Board,413470,D A Morrison Middle School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,133582,Danforth Gardens Public School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,135011,Davisville Junior Public School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,906450,Earl Haig Secondary School,Toronto,1,1,0,2
2021-09-16,2021-09-17,Toronto District School Board,906840,East York Collegiate Institute,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,910481,Forest Hill Collegiate Institute,Toronto,0,2,0,2
2021-09-16,2021-09-17,Toronto District School Board,511195,Fraser Mustard Early Learning Academy,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,252816,Henry Hudson Senior Public School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,270342,Humber Valley Village Junior Middle School,Toronto,0,1,0,1
2021-09-16,2021-09-17,Toronto District School Board,918547,Jarvis Collegiate Institute,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,906736,John Polanyi Collegiate Institute,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,296473,King George Junior Public School,Toronto,2,0,0,2
2021-09-16,2021-09-17,Toronto District School Board,305707,Lambton Park Community School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,922315,Leaside High School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,419710,Orde Street Public School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,490300,Rose Avenue Junior Public School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,495506,Ryerson Community School Junior Senior,Toronto,2,0,0,2
2021-09-16,2021-09-17,Toronto District School Board,515132,Sir Adam Beck Junior School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,941972,Sir Oliver Mowat Collegiate Institute,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,942200,Sir Wilfrid Laurier Collegiate Institute,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,531022,St Margaret's Public School,Toronto,1,1,0,2
2021-09-16,2021-09-17,Toronto District School Board,555169,The Waterfront School,Toronto,2,0,0,2
2021-09-16,2021-09-17,Toronto District School Board,951560,West Hill Collegiate Institute,Toronto,1,0,0,1
2021-09-16,2021-09-17,Toronto District School Board,602850,Weston Memorial Junior Public School,Toronto,1,0,0,1
2021-09-16,2021-09-17,Trillium Lakelands District School Board,909700,Fenelon Falls Secondary School,Kawartha Lakes,1,0,0,1
2021-09-16,2021-09-17,Trillium Lakelands District School Board,227099,Grandview Public School,Kawartha Lakes,1,0,0,1
2021-09-16,2021-09-17,Trillium Lakelands District School Board,278211,Irwin Memorial Public School,Lake of Bays,2,0,0,2
2021-09-16,2021-09-17,Upper Canada District School Board,902810,Cornwall Collegiate and Vocational School,Cornwall,1,0,0,1
2021-09-16,2021-09-17,Upper Canada District School Board,349623,Maynard Public School,Augusta,1,0,0,1
2021-09-16,2021-09-17,Upper Canada District School Board,452297,Pleasant Corners Public School,Champlain,1,0,0,1
2021-09-16,2021-09-17,Upper Canada District School Board,935425,Rockland District High School,Clarence-Rockland,1,0,0,1
2021-09-16,2021-09-17,Upper Canada District School Board,488542,Rockland Public School,Clarence-Rockland,1,0,0,1
2021-09-16,2021-09-17,Upper Canada District School Board,167126,South Edwardsburg Public School,Edwardsburgh/Cardinal,1,0,0,1
2021-09-16,2021-09-17,Upper Canada District School Board,540056,St Lawrence Intermediate School,Cornwall,1,0,0,1
2021-09-16,2021-09-17,Upper Canada District School Board,944670,St Lawrence Secondary School,Cornwall,4,0,0,4
2021-09-16,2021-09-17,Upper Canada District School Board,946648,Tagwi Secondary School,North Stormont,0,1,0,1
2021-09-16,2021-09-17,Upper Canada District School Board,949094,Vankleek Hill Collegiate Institute,Champlain,2,0,0,2
2021-09-16,2021-09-17,Upper Canada District School Board,578444,Viscount Alexander Public School,Cornwall,2,2,0,4
2021-09-16,2021-09-17,Upper Grand District School Board,902462,College Heights Secondary School,Guelph,0,0,1,1
2021-09-16,2021-09-17,Upper Grand District School Board,166472,Edward Johnson Public School,Guelph,0,0,2,2
2021-09-16,2021-09-17,Upper Grand District School Board,178969,Elora Public School,Centre Wellington,0,0,4,4
2021-09-16,2021-09-17,Upper Grand District School Board,914770,Guelph Collegiate and Vocational Institute,Guelph,0,0,1,1
2021-09-16,2021-09-17,Upper Grand District School Board,282316,Jean Little Public School,Guelph,0,0,1,1
2021-09-16,2021-09-17,Upper Grand District School Board,477416,John Galt Public School,Guelph,0,0,1,1
2021-09-16,2021-09-17,Upper Grand District School Board,286729,June Avenue Public School,Guelph,0,0,2,2
2021-09-16,2021-09-17,Upper Grand District School Board,586866,Ken Danby Public School,Guelph,0,0,2,2
2021-09-16,2021-09-17,Upper Grand District School Board,452491,Primrose Elementary School,Mulmur,0,0,1,1
2021-09-16,2021-09-17,Upper Grand District School Board,271678,Rickson Ridge Public School,Guelph,0,0,1,1
2021-09-16,2021-09-17,Upper Grand District School Board,590665,Waverley Drive Public School,Guelph,0,0,1,1
2021-09-16,2021-09-17,Waterloo Catholic District School Board,718920,Holy Rosary Catholic Elementary School,Waterloo,1,0,0,1
2021-09-16,2021-09-17,Waterloo Catholic District School Board,720208,Holy Spirit Catholic Elementary School,Cambridge,0,1,0,1
2021-09-16,2021-09-17,Waterloo Catholic District School Board,753009,Resurrection Catholic Secondary School,Kitchener,1,0,0,1
2021-09-16,2021-09-17,Waterloo Catholic District School Board,776726,St Benedict Catholic Secondary School,Cambridge,2,0,0,2
2021-09-16,2021-09-17,Waterloo Catholic District School Board,780650,St Brigid Catholic Elementary School,North Dumfries,3,0,0,3
2021-09-16,2021-09-17,Waterloo Catholic District School Board,786217,St David Catholic Secondary School,Waterloo,2,0,0,2
2021-09-16,2021-09-17,Waterloo Catholic District School Board,786772,St Dominic Savio Catholic Elementary School,Kitchener,0,1,0,1
2021-09-16,2021-09-17,Waterloo Catholic District School Board,831724,St Gabriel Catholic Elementary School,Cambridge,4,0,0,4
